SensorName,Date-Time(Wave),Name(Wave),Speed(Wave),Launch(Wave),Dir(Wave),BS(Wave),SS(Wave),TS(Wave),SA(Wave),Carry(Wave),Total(Wave),HeadSpeed(Wave),AA(Wave),CP(Wave),SP(Wave),SD(Wave),ML1_SP(Wave),ML1_LA(Wave),ML1_DA(Wave),ML1_BS(Wave),ML1_SS(Wave),ML1_SR(Wave),ML1_SA(Wave),RCT_MEA(Wave),RCT_MEA_AI(Wave),,SensorName,Date-Time(GCQ),ForesightSports:PLAYER1-2025-01-17¿ÀÈÄ4:5Club(GCQ),Ball(GCQ),BallSpeed(GCQ),LaunchAngle(GCQ),SideAngle(GCQ),Backspin(GCQ),Sidespin(GCQ),TiltAngle(GCQ),TotalSpin(GCQ),Carry(GCQ),Total(GCQ),Offline(GCQ),DescentAngle(GCQ),PeakHeight(GCQ),ClubSpeed(GCQ),Efficiency(GCQ),AngleofAttack(GCQ),ClubPath(GCQ),FacetoPath(GCQ),Lie(GCQ),Loft(GCQ),ClosureRate(GCQ),FaceImpactLateral(GCQ),FaceImpactVertical(GCQ),,SensorName,Date-Time(TM4),Date(TM4),TMDNo(TM4),TMDFilename(TM4),Player(TM4),Club(TM4),Ball(TM4),ClubSpeed(TM4),AttackAngle(TM4),ClubPath(TM4),LowPoint(TM4),SwingPlane(TM4),SwingDirection(TM4),Dyn.Loft(TM4),FaceAngle(TM4),FaceToPath(TM4),BallSpeed(TM4),SmashFactor(TM4),LaunchAngle(TM4),LaunchDirection(TM4),SpinRate(TM4),SpinRateType(TM4),SpinAxis(TM4),MaxHeight-Dist.(TM4),MaxHeight-Height(TM4),MaxHeight-Side(TM4),LastdataPoint-Length(TM4),LastdataPoint-Side(TM4),LastdataPoint-Height(TM4),LastdataPoint-Time(TM4),CarryFlat-Length(TM4),CarryFlat-Side(TM4),CarryFlat-Land.Angle(TM4),CarryFlat-BallSpeed(TM4),CarryFlat-Time(TM4),Est.TotalFlat-Length(TM4),Est.TotalFlat-Side(TM4),DynamicLie(TM4),ImpactOffset(TM4),ImpactHeight(TM4),Curve(TM4),SpinAxis(Sim)(TM4),Curve(Sim)(TM4),Carry(Sim)(TM4),Total(Sim)(TM4),CarrySide(Sim)(TM4),Totalside(Sim)(TM4),LandingAngle(Sim)(TM4),UseInStat(TM4),Tags(TM4),Condition(TM4),Email(TM4),,SensorName,Date-Time(Max),ShotID(Max),BallSpd.(Max),LaunchAngle(Max),LaunchDirection(Max),BackSpin(Max),SideSpin(Max),Totalspin(Max),SpinAxis(Max),HeadSpd.(Max),ClubPath(Max),FaceAngle(Max),AttackAngle(Max),DynamicLoft(Max),ImpactPoint(H)(Max),ImpactPoint(V)(Max),LowPoint(Max),SwingPlane(Max),SwingDirection(Max),ClubLie(Max),ClosureRate(Max),Faxis(Max),T/Hdiff.(Max),E(Max),Tag(Max),Time(Max),,SensorName,Date-Time(GRadar),Name(GRadar),Speed(GRadar),Launch(GRadar),Dir(GRadar),BS(GRadar),SS(GRadar),TS(GRadar),SA(GRadar),Carry(GRadar),Total(GRadar),HeadSpeed(GRadar),AA(GRadar),CP(GRadar),SP(GRadar),SD(GRadar),ML1_SP(GRadar),ML1_LA(GRadar),ML1_DA(GRadar),ML1_BS(GRadar),ML1_SS(GRadar),ML1_SR(GRadar),ML1_SA(GRadar),RCT_MEA(GRadar),RCT_MEA_AI(GRadar),,
Wave,20250117_144335, SI_2025.01.17_14.43.35_134, 47.95, 0.02, -3.11, 911.9, -653.0, 1121.6, -35.6, 0.0, 0.0, 42.3, -2.6, 0.3, 52.8, -1.3, 26.94, 18.34, -1.31, 1724.7, -23.5, 1741.5, -3.4, 0, 0, , GCQ,20250117_144323, Iron,  Standard,  48.3,  2.0,  -3.0,  1524,  -39,  -1.5,  1524,  44.5,  122.6,  -7.5,  2.6,  3.1,  41.8,  1.15,  -0.1,  2.4,  --,  --,  --,  --,  --,  --, , TM4,20250117_144323, 2025-01-17 PM 2:43:23, , , Unknown Player, 7 Iron, Premium, 41.018, , , , 54.305, 0.599, 1.154, -3.068, , 48.6595, 1.1863, 0.123, -4.029, 1523.91, Measured, 4.339999999999999, 5.445465564727783, 0.006534978725170691, -0.3511345129192638, 45.086770121279514, -1.3445173602564235, -1.0830011686603818, 1.035719, 9.7793030785299, -0.5917276266674159, 0.18784796429172707, 46.335723876953125, 0.205988, 60.498655221276515, -3.2219063236667767, , , , 0.095, , , , , , , , TRUE, , , , , Max,20250117_144322, 1804,  48.4,  2.5,  -3.4,  372.9,  338.4,  503.5,  42.2,  35.9,  -1.0,  11.3,  4.1,  11.0,  -17.0,  -13.4,  -102.0,  52.8,  0.4,  13.5,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 14:43:22, , GRadar,20250117_144320, SD_2025.01.17_14.43.20_078, 48.18, 2.87, -3.29, 1098.6, -550.9, 1229.0, -26.6, 44.6, 66.1, 42.4, 98765.0, 98765.0, 98765.0, 98765.0, 45.91, 19.65, -7.17, 6380.0, -393.1, 6574.7, -5.8, 0, 1, , 
Wave,20250117_144355, SI_2025.01.17_14.43.55_135, 51.10, 11.59, -0.32, 3103.7, 184.7, 3109.2, 3.4, 146.6, 166.2, 37.9, -1.3, -1.4, 52.7, -2.9, 69.03, 18.29, -0.76, 6718.4, 314.6, 6800.3, 4.3, 0, 1, , GCQ,20250117_144343, Iron,  Standard,  52.0,  10.9,  0.2,  4070,  564,  7.9,  4109,  150.5,  164.4,  10.7,  32.3,  15.7,  42.5,  1.22,  0.1,  2.0,  --,  --,  --,  --,  --,  --, , TM4,20250117_144343, 2025-01-17 PM 2:43:43, , , Unknown Player, 7 Iron, Premium, 41.032, 0, -0.4, -0.2, 54.840999999999994, -0.538, 13.691000000000003, -1.163, -0.7630000000000001, 52.3182, 1.2751, 10.169999999999998, -0.9740000000000001, 4096.7, Measured, 4.433, 90.13513946533203, 15.336457997153785, 0.7870144509977642, 142.63172298101387, 3.2777980780008935, 0.13794556922841333, 4.580501, 142.85962235847924, 3.2909922419148376, 31.2215045663437, 26.11231803894043, 4.590711, 165.0294511389241, 4.574495011997996, 61.90468200716765, -10.822719110704883, -9.928777526203632, 5.718, , , , , , , , TRUE, , , , , Max,20250117_144343, 1805,  52.2,  11.6,  -0.1,  4091.5,  690.5,  4149.4,  9.6,  37.0,  -1.8,  7.6,  -4.0,  23.4,  7.7,  5.6,  99.2,  56.9,  -6.2,  -0.5,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 14:43:43, , GRadar,20250117_144340, SD_2025.01.17_14.43.40_079, 51.57, 11.53, -0.26, 2768.2, 580.9, 2828.5, 11.9, 147.1, 158.5, 39.3, 98765.0, 98765.0, 98765.0, 98765.0, 52.07, 14.99, -1.99, 4702.4, -753.2, 4804.0, -10.1, 0, 0, , 
Wave,20250117_144436, SI_2025.01.17_14.44.36_137, 54.73, 15.76, -2.74, 4178.1, -1431.8, 4416.6, -18.9, 162.2, 173.7, 41.0, 0.1, 3.6, 56.0, 5.2, 55.05, 17.04, -4.64, 4053.6, -290.8, 4091.0, -4.2, 0, 1, , GCQ,20250117_144424, Iron,  Standard,  54.8,  15.2,  -2.0,  3803,  -1361,  -19.7,  4039,  165.8,  178.1,  -35.3,  40.5,  24.2,  42.2,  1.30,  6.1,  2.3,  -3.4,  5.6,  20.8,  1313.3,  9,  -8.7, , TM4,20250117_144424, 2025-01-17 PM 2:44:24, , , Unknown Player, 7 Iron, Premium, 42.108, -4.1000000000000005, 7.899999999999999, 11.2, 57.87500000000001, 5.167999999999999, 17.407, -4.758, -12.658, 55.3934, 1.3155, 14.611, -3.0259999999999994, 4003.0900000000006, Measured, -11.547000000000002, 105.4055404663086, 23.180540766995996, -11.818724445049588, 142.23002638376127, -21.003389047568454, 11.47902060785648, 4.895111, 156.8771422661673, -24.64184083215411, 42.55787174539151, 23.607526779174805, 5.728793, 169.5751407293614, -27.66611309092018, 60.68769360150605, -6.297254488191349, 19.644872517913953, -16.429, , , , , , , , TRUE, , , , , Max,20250117_144424, 1806,  55.2,  15.8,  -2.8,  3525.8,  -1382.6,  3787.2,  -21.4,  37.0,  4.3,  9.7,  -0.9,  21.4,  3.0,  -5.2,  21.8,  56.1,  3.3,  3.7,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 14:44:24, , GRadar,20250117_144421, SD_2025.01.17_14.44.21_080, 55.09, 14.60, -2.80, 3935.5, -863.0, 4029.1, -12.4, 159.9, 169.4, 42.4, 98765.0, 98765.0, 98765.0, 98765.0, 55.68, 19.39, -5.25, 4151.8, -696.1, 4305.6, -11.5, 0, 1, , 
Wave,20250117_144507, SI_2025.01.17_14.45.07_139, 55.56, 12.85, -4.11, 3442.5, -940.0, 3568.5, -15.3, 168.4, 184.9, 42.5, -1.6, -0.2, 49.3, -1.0, 81.68, 18.78, -1.73, 7739.5, 199.9, 7920.0, 4.7, 0, 1, , GCQ,20250117_144455, Iron,  Standard,  56.0,  11.9,  -3.1,  5008,  -131,  -1.5,  5010,  166.1,  178.7,  -12.2,  39.8,  22.6,  42.7,  1.31,  0.7,  1.3,  --,  --,  --,  --,  --,  --, , TM4,20250117_144455, 2025-01-17 PM 2:44:55, , , Unknown Player, 7 Iron, Premium, 42.169, -0.4, 0.2, 1.0999999999999999, 53.825, -0.14899999999999997, 15.1, -5.562999999999999, -5.763, 56.3849, 1.3371, 11.331000000000001, -4.102000000000001, 5043.3, Measured, 0.37999999999999995, 106.56346893310547, 21.98555144060435, -6.725969890353803, 161.33669134009818, -8.347426126734781, 0.04781178515182259, 5.544388, 161.39470317199562, -8.347799146676042, 39.48209720646707, 24.7315616607666, 5.54743, 175.35555089722507, -8.437210738943007, 59.52155722025696, -17.169019175906474, -5.5040347218209416, 3.203, , , , , , , , TRUE, , , , , Max,20250117_144456, 1808,  56.1,  12.6,  -3.6,  5161.2,  69.8,  5161.6,  0.8,  37.5,  1.4,  10.1,  5.2,  -13.9,  -13.0,  -5.0,  -128.2,  81.1,  5.6,  2.6,  0.0,  0.0,  2.9,  0,  ,  2025.01.17 14:44:56, , GRadar,20250117_144452, SD_2025.01.17_14.44.52_081, 55.43, 12.47, -3.78, 3671.8, 221.1, 3678.5, 3.4, 157.6, 164.6, 42.4, 98765.0, 98765.0, 98765.0, 98765.0, 56.50, 18.90, -0.69, 4405.3, -711.7, 4677.7, -13.5, 0, 1, , 
Wave,20250117_144536, SI_2025.01.17_14.45.36_140, 60.51, 14.61, -2.52, 4334.4, -484.7, 4361.4, -6.4, 190.5, 200.2, 45.6, -2.3, -0.8, 47.7, -3.1, 79.31, 16.45, -3.91, 8650.3, 1213.6, 8844.4, 11.3, 0, 1, , GCQ,20250117_144524, Iron,  Standard,  60.5,  12.6,  -1.3,  5362,  -544,  -5.8,  5390,  181.1,  190.4,  -15.0,  44.5,  29.0,  45.7,  1.33,  0.3,  1.4,  -5.0,  0.4,  14.5,  3149.5,  4,  -11.5, , TM4,20250117_144524, 2025-01-17 PM 2:45:24, , , Unknown Player, 7 Iron, Premium, 43.992, -0.9999999999999999, -0.6, 2.8, 51.903, -1.571, 15.799, -2.564, -1.964, 61.4652, 1.3972, 11.914000000000001, -2.107, 5335.93, Measured, -5.152999999999999, 114.189453125, 29.999294223001773, -9.668601463604803, 169.33172522746312, -15.262765707404967, -2.1417308403687985, 6.467886, 167.36335588682664, -15.117084486668134, 47.03166823853268, 24.23207664489746, 6.348392, 176.23918354955222, -15.774521605155977, 58.17246428385789, -7.265834052255669, -3.01033141970597, -8.979, , , , , , , , TRUE, , , , , Max,20250117_144525, 1809,  60.8,  13.3,  -1.6,  5361.8,  -22.9,  5361.9,  -0.2,  40.5,  4.4,  -6.3,  2.7,  27.1,  -2.4,  -8.8,  -66.3,  59.9,  4.8,  1.1,  0.0,  0.0,  1.2,  0,  ,  2025.01.17 14:45:25, , GRadar,20250117_144521, SD_2025.01.17_14.45.21_082, 60.04, 13.17, -2.18, 4053.1, -364.5, 4069.4, -5.1, 171.3, 176.2, 47.1, 98765.0, 98765.0, 98765.0, 98765.0, 60.84, 15.06, -2.27, 4553.0, -401.1, 4678.2, -5.9, 0, 1, , 
Wave,20250117_144605, SI_2025.01.17_14.46.05_141, 50.06, 0.04, -2.73, 1198.6, -1195.2, 1692.7, -44.9, 0.0, 0.0, 38.2, -3.0, 3.9, 53.7, 2.8, 50.26, 12.41, -3.15, 5745.5, 375.2, 5795.8, 2.6, 0, 1, , GCQ,20250117_144553, Iron,  Standard,  50.6,  6.1,  -1.5,  402,  -953,  -67.1,  1034,  61.2,  125.0,  -16.0,  7.1,  1.8,  44.3,  1.14,  0.7,  2.0,  -5.7,  -0.1,  23.9,  3216.5,  -1,  -41.1, , TM4,20250117_144553, 2025-01-17 PM 2:45:53, , , Unknown Player, 7 Iron, Premium, 43.067, 3, 1.4000000000000001, -8.1, 58.654, 3.161, -2.48, -5.013, -6.413, 50.6434, 1.1759, 0.492, -1.5850000000000002, 5098.27, Measured, 4.883999999999999, 10.642608642578125, 0.05881852767661691, -0.43217297508634556, 25.024397997149844, -1.4189487035868205, -0.12067595083830672, 0.53301, 19.041507178409095, -0.9578949930079683, 0.8183648629063814, 45.21847915649414, 0.398265, 73.15359197137265, -4.812252399105085, 63.219903792707946, 0.2679502995182252, -13.389043955958867, -0.432, , , , , , , , TRUE, , , , , Max,20250117_144554, 1810,  51.1,  6.2,  -2.1,  2149.2,  861.7,  2315.5,  21.8,  36.7,  1.5,  -3.2,  2.5,  22.6,  17.1,  -21.7,  -63.5,  83.1,  3.2,  4.7,  0.0,  0.0,  5.0,  0,  ,  2025.01.17 14:45:54, , GRadar,20250117_144550, SD_2025.01.17_14.45.50_083, 49.63, 5.67, -1.64, 994.0, -404.0, 1073.0, -22.1, 90.8, 115.4, 39.3, 98765.0, 98765.0, 98765.0, 98765.0, 0.00, 0.00, 0.00, 0.0, 0.0, 0.0, 0.0, 0, 0, , 
Wave,20250117_144632, SI_2025.01.17_14.46.32_142, 58.72, 15.70, -3.20, 4413.8, -724.4, 4472.8, -9.3, 183.0, 192.0, 43.3, -2.4, -0.3, 53.0, -1.9, 78.29, 17.20, -1.19, 8038.8, 164.9, 8077.1, 4.8, 0, 1, , GCQ,20250117_144621, Iron,  Standard,  59.2,  14.0,  -2.3,  5384,  -527,  -5.6,  5410,  176.8,  185.8,  -17.6,  45.4,  30.1,  42.5,  1.39,  -0.3,  -0.6,  --,  --,  --,  --,  --,  --, , TM4,20250117_144620, 2025-01-17 PM 2:46:20, , , Unknown Player, 7 Iron, Premium, 42.705, -0.6, -0.6, 1.5, 56.124, -1.278, 16.717, -4.544, -3.944, 60.0855, 1.407, 12.757000000000001, -3.6460000000000004, 5407.41, Measured, -3.689, 117.15999603271484, 32.93366870886714, -10.033534651600814, 87.81257482763743, -7.482045807993475, 28.65372550608288, 2.27307, 166.37150542682974, -15.232904132886006, 51.554185241915846, 25.190500259399414, 6.66911, 173.22851316144335, -15.842972139154583, 64.8873746206071, -10.855586469465292, 0.2854904161707669, -4.667, , , , , , , , TRUE, , , , , Max,20250117_144621, 1811,  59.8,  14.6,  -3.0,  5120.4,  -132.8,  5122.2,  -1.5,  39.9,  -0.9,  3.2,  1.2,  24.4,  -4.2,  -5.0,  -28.8,  75.5,  -0.1,  2.8,  0.0,  0.0,  2.9,  0,  ,  2025.01.17 14:46:21, , GRadar,20250117_144618, SD_2025.01.17_14.46.18_084, 59.05, 14.54, -3.24, 4377.4, -12.7, 4377.4, -0.2, 165.9, 170.3, 45.5, 98765.0, 98765.0, 98765.0, 98765.0, 60.04, 18.09, -2.54, 3180.6, -951.9, 3727.6, -22.1, 0, 1, , 
Wave,20250117_144705, SI_2025.01.17_14.47.05_143, 56.41, 18.33, -2.67, 5201.4, -1423.9, 5392.8, -15.3, 169.4, 175.9, 41.0, -4.7, 4.6, 52.5, 1.9, 78.67, 17.55, -1.76, 8702.1, 991.5, 8798.3, 12.2, 0, 1, , GCQ,20250117_144653, Iron,  Standard,  56.6,  16.8,  -2.3,  3836,  -1114,  -16.2,  3994,  175.4,  186.8,  -33.9,  44.2,  29.7,  42.6,  1.33,  3.0,  -0.3,  --,  --,  --,  --,  --,  --, , TM4,20250117_144653, 2025-01-17 PM 2:46:53, , , Unknown Player, 7 Iron, Premium, 42.731, 2.6, 0.2, -6.800000000000001, 58.47299999999999, 1.6959999999999997, 18.758, -4.374, -4.574000000000001, 57.2378, 1.3395, 15.775, -3.488000000000001, 3941.69, Measured, -13.304999999999998, 105.43584442138672, 29.66183617158762, -10.934067863725106, 161.44634648527068, -19.341980828342386, -0.9030318040392733, 5.796039, 160.63217464682887, -19.222997334893307, 47.74973422981853, 26.439208984375, 5.750166, 171.75037009232793, -20.847715468345587, 58.197543732139266, -13.622535572841478, 2.4773803054143113, -9.485, , , , , , , , TRUE, , , , , Max,20250117_144653, 1812,  56.9,  17.4,  -3.0,  3656.2,  -878.3,  3760.2,  -13.5,  38.1,  6.0,  -2.9,  12.3,  3.1,  -4.6,  -4.4,  -299.5,  70.4,  4.2,  1.6,  0.0,  0.0,  1.6,  0,  ,  2025.01.17 14:46:53, , GRadar,20250117_144650, SD_2025.01.17_14.46.50_085, 56.08, 17.26, -3.12, 3549.7, -234.0, 3557.4, -3.8, 161.4, 166.8, 42.4, 98765.0, 98765.0, 98765.0, 98765.0, 56.72, 18.42, -1.93, 3761.2, -842.8, 4151.1, -17.7, 0, 1, , 
Wave,20250117_144735, SI_2025.01.17_14.47.35_144, 57.58, 14.98, 1.66, 4145.2, 199.4, 4150.0, 2.8, 180.3, 191.2, 42.5, -2.3, 1.1, 49.2, -1.5, 58.56, 16.71, -0.91, 4240.2, 545.7, 4235.4, 6.9, 0, 1, , GCQ,20250117_144723, Iron,  Standard,  57.8,  14.0,  1.6,  6321,  597,  5.4,  6349,  167.8,  175.9,  14.3,  45.9,  29.2,  44.6,  1.30,  0.0,  2.3,  0.8,  -0.2,  20.0,  3494.9,  11,  -12.6, , TM4,20250117_144723, 2025-01-17 PM 2:47:23, , , Unknown Player, 7 Iron, Premium, 42.592, -0.6, 0, 1.7999999999999998, 52.41, -0.808, 18.279, 0.011, 0.011, 58.3719, 1.3705, 13.395000000000001, -0.039, 6327.21, Measured, 9.356, 116.81413269042969, 30.628368949843328, 7.249981820422772, 166.57009068933135, 19.04875730283451, -0.6195351595454575, 6.677081, 166.01729003850662, 18.879197205598416, 47.64302363040961, 23.05478286743164, 6.640829, 172.9063417073141, 20.981332101717012, 57.66454068060931, -7.723894667075489, -4.03424766702351, 18.991, , , , , , , , TRUE, , , , , Max,20250117_144723, 1813,  58.3,  14.8,  1.2,  6333.0,  551.4,  6357.0,  5.0,  38.9,  -5.5,  13.8,  -1.1,  23.8,  12.6,  30.0,  28.0,  0.0,  -7.7,  11.8,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 14:47:23, , GRadar,20250117_144720, SD_2025.01.17_14.47.20_086, 56.85, 14.37, 0.79, 4613.0, 966.0, 4713.1, 11.8, 161.0, 165.6, 44.0, 98765.0, 98765.0, 98765.0, 98765.0, 58.61, 18.36, -1.98, 4950.3, -264.9, 5049.4, -4.9, 0, 1, , 
Wave,20250117_144800, SI_2025.01.17_14.48.00_145, 61.11, 16.79, 2.11, 4943.8, 166.9, 4946.6, 1.9, 189.9, 196.9, 45.5, -2.6, 1.9, 48.0, -1.2, 61.13, 16.77, -1.59, 3623.9, -211.7, 3683.7, -4.1, 0, 1, , GCQ,20250117_144748, Iron,  Standard,  61.5,  15.0,  2.3,  5705,  -529,  -5.3,  5729,  182.5,  190.8,  -2.5,  48.3,  35.1,  48.7,  1.26,  0.3,  5.1,  -4.3,  -0.3,  20.2,  5386.5,  7,  -7.4, , TM4,20250117_144748, 2025-01-17 PM 2:47:48, , , Unknown Player, 7 Iron, Premium, 43.973, -0.8, 0.4000000000000001, 2.1, 51.858, -0.408, 18.644, 0.43499999999999994, 0.035, 62.0195, 1.4104, 14.498999999999997, 0.407, 5708.56, Measured, -0.43, 124.63273620605469, 37.282506227387586, 0.7751729503125028, 148.63750717344487, 2.0117684582825675, 23.187084839598757, 5.691809, 166.22055611784936, 3.023557622022131, 58.08996372008764, 25.545419692993164, 7.028, 169.61647894553678, 3.2154848824866207, 57.00227272664263, -0.5165233905025004, -2.2346106667415144, 1.843, , , , , , , , TRUE, , , , , Max,20250117_144748, 1814,  36.8,  15.8,  1.5,  5264.0,  -576.2,  5295.5,  -6.2,  31.7,  -0.7,  9.8,  -4.5,  30.1,  11.7,  0.9,  113.1,  62.6,  -5.5,  7.2,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 14:47:48, , GRadar,20250117_144745, SD_2025.01.17_14.47.45_087, 60.25, 15.90, 1.35, 4273.7, -224.0, 4279.6, -3.0, 193.1, 200.8, 46.7, 9.6, -14.7, 49.3, 13.2, 62.05, 19.25, -1.21, 4546.4, -185.9, 4665.9, -3.6, 0, 1, , 
Wave,20250117_144826, SI_2025.01.17_14.48.26_146, 61.22, 19.27, 2.34, 5345.0, -60.9, 5345.3, -0.7, 187.1, 193.0, 44.0, -2.5, 3.4, 48.1, 0.8, 61.44, 18.26, -1.04, 3910.0, 65.5, 3978.4, -0.3, 0, 1, , GCQ,20250117_144814, Iron,  Standard,  61.8,  17.4,  2.0,  4653,  129,  1.6,  4655,  190.5,  200.0,  10.2,  49.3,  39.3,  44.4,  1.39,  0.8,  2.1,  --,  --,  --,  --,  --,  --, , TM4,20250117_144814, 2025-01-17 PM 2:48:14, , , Unknown Player, 7 Iron, Premium, 43.922, 0.4000000000000001, 0.6000000000000001, -1.6, 53.71500000000001, 0.857, 19.903, 1.1000000000000003, 0.5, 62.48, 1.4225, 16.583, 1.008, 4608.2, Measured, 13.025000000000002, 118.90461730957031, 44.585533747634656, 9.688085825438781, 149.47833681269026, 23.134303365253242, 15.759997458192545, 6.677175, 159.751323104991, 27.215718152253498, 58.102038377969734, 25.530855178833008, 7.480575, 164.41241619094134, 28.830852098385353, 59.62468576922949, -2.366506774343692, 1.3241972172658225, 24.443, , , , , , , , TRUE, , , , , Max,20250117_144815, 1815,  62.1,  18.3,  1.1,  4160.0,  88.5,  4160.9,  1.2,  41.5,  -0.2,  9.6,  0.9,  31.9,  6.6,  -3.8,  -23.6,  83.0,  0.6,  1.7,  0.0,  0.0,  1.8,  0,  ,  2025.01.17 14:48:15, , GRadar,20250117_144811, SD_2025.01.17_14.48.11_088, 61.15, 18.43, 1.42, 3980.2, 1087.0, 4126.0, 15.3, 196.6, 203.5, 45.5, 98765.0, 98765.0, 98765.0, 98765.0, 61.57, 19.03, -0.57, 3765.6, -274.4, 3851.5, -6.1, 0, 1, , 
Wave,20250117_144857, SI_2025.01.17_14.48.57_147, 42.12, 1.98, -8.59, 2578.7, -1611.7, 3040.9, -32.0, 27.6, 42.9, 41.0, -3.0, 5.0, 49.6, 5.2, 41.13, 11.20, -7.67, 6609.9, -83.4, 6820.4, -1.0, 0, 0, , GCQ,20250117_144845, Iron,  Standard,  42.7,  9.0,  -6.4,  1506,  754,  26.6,  1684,  85.2,  122.8,  -1.9,  13.1,  4.2,  43.9,  0.97,  1.4,  2.8,  -5.0,  2.3,  26.1,  2445.0,  23,  -46.7, , TM4,20250117_144845, 2025-01-17 PM 2:48:45, , , Unknown Player, 7 Iron, Premium, 42.924, 4, 2.8, -11, 57.07399999999999, 5.312000000000001, , , , 42.4532, 0.989, 2.804, -8.478, 7863.5, Measured, -29.423000000000016, 10.151062965393066, 0.2581213550752158, -1.500473148386852, 28.66613721398471, -4.2757394517937675, -0.7884519493506879, 0.763361, 19.615099298923216, -2.9228078047602235, 3.215151120976441, 36.09489822387695, 0.502493, 64.59114282896029, -9.6563355908436, 61.59652570221383, -19.289391425906363, -21.309986234992667, -0.032, , , , , , , , TRUE, , , , , Max,20250117_144846, 1816,  43.7,  7.4,  -7.3,  2211.9,  965.7,  2413.5,  23.6,  34.4,  8.5,  -9.5,  7.4,  47.6,  -18.5,  -8.1,  -182.3,  75.4,  8.3,  10.0,  0.0,  0.0,  10.6,  0,  ,  2025.01.17 14:48:46, , GRadar,20250117_144842, SD_2025.01.17_14.48.42_089, 42.05, 6.85, -7.54, 1748.5, -1190.2, 2115.2, -34.2, 19.0, 27.0, 44.0, 98765.0, 98765.0, 98765.0, 98765.0, 40.29, 23.08, 2.62, 7252.5, 755.4, 7314.7, 4.9, 0, 0, , 
Wave,20250117_144919, SI_2025.01.17_14.49.19_148, 61.06, 16.13, -2.14, 3822.7, 119.7, 3824.5, 1.8, 197.7, 206.6, 43.9, 0.9, -2.2, 52.3, -1.4, 83.12, 18.84, -1.86, 7702.3, 34.0, 7839.1, 2.3, 0, 1, , GCQ,20250117_144907, Iron,  Standard,  61.0,  13.8,  -1.2,  5558,  -860,  -8.8,  5624,  181.2,  189.8,  -20.6,  46.5,  31.8,  42.5,  1.44,  -0.4,  0.2,  --,  --,  --,  --,  --,  --, , TM4,20250117_144907, 2025-01-17 PM 2:49:07, , , Unknown Player, 7 Iron, Premium, 42.586, -0.6, -0.2, 1.7000000000000002, 55.476000000000006, -0.9689999999999998, 16.966, -2.8680000000000003, -2.668, 61.8412, 1.4521, 12.951, -2.284, 5567.89, Measured, -0.172, 118.10137939453125, 35.948775178756776, -6.803461305698835, 154.76311145551716, -6.309492636073713, 12.790221501686734, 6.151027, 165.21544075473165, -5.67822906754867, 52.75659232373815, 24.50040626525879, 6.869303, 170.97132069019685, -5.3478612302458055, 63.24709731753049, -6.387321044748857, 2.322841533111657, 0.907, , , , , , , , TRUE, , , , , Max,20250117_144907, 1817,  61.5,  14.5,  -2.1,  5940.8,  -989.4,  6022.6,  -9.5,  41.0,  3.1,  -2.5,  1.8,  21.7,  -2.3,  -4.8,  -44.0,  69.1,  3.8,  4.6,  0.0,  0.0,  5.0,  0,  ,  2025.01.17 14:49:07, , GRadar,20250117_144904, SD_2025.01.17_14.49.04_090, 60.45, 13.77, -2.05, 2794.6, 58.7, 2795.2, 1.2, 163.3, 169.3, 45.5, 98765.0, 98765.0, 98765.0, 98765.0, 61.56, 16.57, -2.47, 3278.0, -752.1, 3539.5, -17.0, 0, 1, , 
Wave,20250117_144952, SI_2025.01.17_14.49.52_149, 51.35, 0.08, -2.14, 1243.5, -1147.4, 1692.0, -42.7, 1.0, 1.0, 39.7, -4.4, 4.7, 51.6, 2.0, 51.91, 10.11, -3.01, 4323.7, -247.8, 4406.7, -3.3, 0, 1, , GCQ,20250117_144940, Iron,  Standard,  51.6,  6.0,  -1.2,  57,  -395,  -81.8,  399,  53.6,  124.7,  -4.4,  6.6,  1.5,  45.7,  1.13,  -0.6,  3.1,  1.2,  0.2,  29.1,  4126.6,  18,  -41.3, , TM4,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Max,20250117_144940, 1818,  53.5,  3.6,  -1.5,  2029.9,  215.3,  2041.2,  6.1,  37.4,  7.6,  4.7,  2.7,  18.3,  -15.6,  -5.1,  -66.5,  45.4,  9.2,  9.1,  0.0,  0.0,  0.0,  1,  ,  2025.01.17 14:49:40, , GRadar,20250117_144937, SD_2025.01.17_14.49.37_091, 49.25, 4.57, -1.23, 1510.0, -229.0, 1527.3, -8.6, 60.7, 84.5, 39.3, 98765.0, 98765.0, 98765.0, 98765.0, 51.08, 16.93, -4.83, 5290.0, -903.6, 5473.6, -11.9, 0, 0, , 
